OTU_Full_ID,GAB6329,GAB6330,GAB6331,GAB6858,GAB6859,GAB6860,GAB6409,GAB6410,GAB6411,GAB6930,GAB6931,GAB6932,GABS002,GABS003,GABS008,GAB6634,GAB6635,GAB6636,GAB7003,GAB7004,GAB7005,GAB5926,GAB5927,GAB5928,GAB5284,GAB5285,GAB5286,GAB5869,GAB5870,GAB5871,GAB5358,GAB5359,GAB5360,GABS005,GABS006,GABS013,GABS017,GABS023,GABS024,GAB6701,GAB5427,GAB5732,GAB6280,GAB6702,GAB6802,GAB6360,GAB6878,GAB5733,GAB6703,GAB5428,GABW005,GAB5734,GAB6582,GAB6704,GAB6951,GAB5735,GAB5232,GAB5429,GAB5594,GAB5430
GAB_alkB_OTUa_225_BPA_393_Chevron_20,0,0,0,0,0,0,0,0,0,0,0,0,8,29,0,30,26,67,48,1,45,4,0,22,68,18,7,0,13,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_232_BPA_1660_Chevron_116,0,0,0,0,0,0,3,1,1,0,0,0,8,106,0,112,105,114,94,5,97,49,187,89,191,189,132,12,7,21,61,48,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_382_BPA_362_Chevron_45,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0,44,41,57,35,0,54,0,0,9,0,50,27,4,0,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_49_BPA_615_Chevron_41,0,0,0,0,0,0,0,0,0,0,0,0,9,33,0,152,106,72,22,2,76,8,67,14,4,19,24,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_24_BPA_5388_Chevron_302,0,0,0,0,0,0,0,0,0,0,0,0,33,650,0,1059,1319,823,393,10,777,22,38,20,15,120,51,11,6,1,7,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_496_BPA_1944_Chevron_54,0,0,0,0,0,0,0,0,0,0,0,0,3,60,0,212,342,300,118,1,216,38,23,42,227,124,59,4,7,47,43,70,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_298_BPA_1662_Chevron_40,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,58,43,77,45,2,73,46,264,81,187,181,45,84,57,88,132,67,83,0,2,12,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_556_BPA_561_Chevron_13,0,0,0,0,0,0,10,24,21,0,0,3,3,105,0,91,83,84,60,1,73,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_417_BPA_752_Chevron_0,0,0,0,0,0,0,83,231,21,368,38,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_30_BPA_2706_Chevron_0,0,20,0,0,0,0,223,228,378,1276,438,141,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_159_BPA_682_Chevron_0,0,0,0,0,0,0,202,228,221,1,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_562_BPA_12_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_426_BPA_837_Chevron_0,0,0,0,0,0,0,61,94,122,487,43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_34_BPA_3539_Chevron_80,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,50,21,22,42,2,43,125,150,92,383,323,137,223,206,400,275,297,121,0,133,139,158,145,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_359_BPA_118_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,34,22,14,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_317_BPA_1317_Chevron_96,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,44,100,48,117,1,152,90,261,86,86,157,130,0,0,0,7,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_3_BPA_9434_Chevron_761,0,0,0,0,0,0,0,0,0,0,0,0,5,50,0,26,36,57,11,0,18,148,121,126,350,361,232,693,541,681,561,427,224,0,842,711,926,1243,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_122_BPA_18671_Chevron_1577,0,0,0,0,0,0,0,0,0,0,0,0,10,135,0,47,69,91,24,0,37,317,194,210,634,607,382,1574,1214,1725,1111,950,556,1,1600,1521,1741,2205,1715,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_55_BPA_761_Chevron_43,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1,0,1,19,6,23,53,32,23,52,27,70,64,36,28,0,74,37,71,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_69_BPA_14143_Chevron_802,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,9,14,22,0,0,5,224,189,226,653,508,277,751,624,1413,801,817,317,0,1421,915,1502,1715,1643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_18_BPA_355_Chevron_155,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,8,11,16,9,0,6,6,0,39,15,31,14,8,8,8,4,8,2,0,19,19,20,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_22_BPA_473_Chevron_130,0,0,0,0,0,0,0,0,0,0,0,0,2,134,0,26,35,46,21,2,16,6,0,3,4,19,4,2,0,5,2,5,1,0,16,11,25,61,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_263_BPA_1797_Chevron_245,0,0,0,0,0,0,0,0,0,0,0,0,12,330,0,296,337,251,104,6,216,14,25,23,26,62,40,3,8,12,15,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_104_BPA_2707_Chevron_517,0,0,0,0,0,0,0,0,0,0,0,0,21,325,0,256,309,314,161,4,184,86,155,81,256,282,132,13,17,29,34,37,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_60_BPA_6646_Chevron_1552,0,0,0,0,0,0,0,0,0,0,0,0,54,1088,0,776,792,732,515,14,666,120,296,143,461,483,259,15,29,56,77,54,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_513_BPA_360_Chevron_54,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,4,3,4,0,10,17,1,8,38,66,16,10,8,0,95,27,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_34_BPA_992_Chevron_364,0,0,0,0,0,0,0,0,0,0,0,0,3,103,0,77,108,57,42,1,86,48,15,62,103,200,70,0,0,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_341_BPA_1141_Chevron_110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,22,51,0,72,15,163,180,231,153,138,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_589_BPA_972_Chevron_70,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,23,26,23,0,27,54,55,62,215,128,181,21,7,36,43,36,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_76_BPA_626_Chevron_39,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,23,39,48,26,1,47,15,50,36,129,52,56,11,4,21,28,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_612_BPA_287_Chevron_24,0,0,0,0,0,0,0,0,0,0,0,0,1,89,0,17,39,30,18,1,36,0,44,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_67_BPA_6984_Chevron_225,0,0,0,0,0,0,0,0,0,0,0,0,54,802,0,1301,1097,1511,831,33,1192,17,0,13,61,32,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_205_BPA_147_Chevron_3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,0,0,0,0,9,0,9,1,34,42,22,15,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_101_BPA_487_Chevron_1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,111,50,47,196,5,23,0,0,3,0,14,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_429_BPA_33_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_573_BPA_193_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,25,0,64,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_501_BPA_16_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_290_BPA_474_Chevron_0,0,0,0,0,0,0,0,0,0,462,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_296_BPA_406_Chevron_0,0,0,0,0,0,0,38,0,0,319,11,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_481_BPA_953_Chevron_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,58,50,79,17,122,173,115,15,78,56,88,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_100_BPA_23_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,4,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_435_BPA_15_Chevron_1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_221_BPA_216_Chevron_10,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,20,11,19,19,0,11,0,0,1,20,4,7,2,3,4,13,31,0,0,0,3,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_536_BPA_249_Chevron_10,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,8,3,5,0,3,3,42,1,44,26,21,4,21,3,17,23,6,0,0,1,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_568_BPA_91_Chevron_1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,7,13,28,19,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_494_BPA_22_Chevron_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_595_BPA_276_Chevron_36,0,0,0,0,0,0,0,2,0,0,0,0,3,27,0,31,21,13,16,0,11,12,0,8,37,45,14,0,0,0,7,11,9,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_212_BPA_40_Chevron_0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_539_BPA_287_Chevron_0,0,0,27,226,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_464_BPA_814_Chevron_0,191,47,222,320,4,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_323_BPA_55_Chevron_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,6,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_601_BPA_15_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_279_BPA_15_Chevron_0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_83_BPA_159_Chevron_0,0,0,0,0,0,0,107,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_126_BPA_2246_Chevron_0,0,0,0,0,0,0,288,340,871,636,77,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_427_BPA_36_Chevron_0,0,0,0,0,0,0,3,1,7,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_475_BPA_191_Chevron_0,0,0,0,0,0,0,13,0,38,131,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_418_BPA_118_Chevron_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,11,5,1,8,4,6,5,0,30,10,1,0,0,1,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_85_BPA_4232_Chevron_122,0,0,0,0,0,0,140,821,122,618,94,6,6,95,0,340,232,334,379,3,418,97,156,61,79,100,103,3,0,5,14,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_247_BPA_2038_Chevron_164,0,0,0,0,0,0,1,2,1,0,0,0,3,90,0,299,318,306,328,7,340,31,4,51,123,65,50,7,1,4,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_18_BPA_8499_Chevron_345,0,0,0,0,0,0,148,203,89,420,168,16,5,222,0,1098,792,979,949,5,1087,372,570,292,271,352,363,13,8,14,26,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_53_BPA_36803_Chevron_1923,0,0,0,0,0,0,0,5,0,4,1,0,14,462,0,1933,1602,1980,2117,21,2509,2227,3784,3953,7232,2780,2282,548,413,675,940,964,297,0,11,0,21,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_195_BPA_789_Chevron_0,3,0,2,244,131,158,28,136,2,65,14,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_477_BPA_394_Chevron_16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,3,2,0,2,2,1,2,0,3,9,5,15,16,7,8,0,0,246,60,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_220_BPA_1738_Chevron_17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,55,0,44,73,37,73,312,216,262,229,329,73,0,6,18,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_183_BPA_256_Chevron_0,0,0,10,0,0,0,18,61,92,48,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_80_BPA_65_Chevron_0,0,0,0,0,0,0,9,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_65_BPA_359_Chevron_40,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,54,30,41,36,2,86,2,0,6,53,34,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_35_BPA_2242_Chevron_35,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,10,27,6,14,0,2,87,37,135,138,139,347,63,159,132,563,305,63,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_352_BPA_1308_Chevron_25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,18,11,6,0,5,38,15,31,65,74,126,54,114,110,370,219,31,0,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_273_BPA_5032_Chevron_102,1,0,0,0,0,0,0,0,0,0,0,0,2,43,0,392,566,316,450,4,208,174,261,208,279,211,507,72,170,235,581,306,35,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_42_BPA_154_Chevron_1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,21,10,10,0,2,0,1,0,1,0,1,0,0,1,25,1,2,0,20,14,10,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_449_BPA_725_Chevron_14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,76,245,321,4,6,0,0,0,29,20,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_537_BPA_2058_Chevron_63,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,108,235,111,112,2,29,104,8,39,250,105,208,74,92,163,191,119,11,0,0,19,17,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_511_BPA_497_Chevron_18,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,36,78,30,15,1,10,24,1,16,25,58,97,11,8,3,42,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_594_BPA_56_Chevron_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,5,0,8,11,1,0,6,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_611_BPA_134_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_135_BPA_767_Chevron_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,60,108,155,256,122,37,0,0,5,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_374_BPA_679_Chevron_0,18,1,0,541,22,93,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_185_BPA_1256_Chevron_0,320,198,71,178,0,78,44,95,0,136,115,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_43_BPA_6462_Chevron_201,0,0,0,1,0,0,0,0,0,0,0,0,24,98,0,1074,1311,695,620,11,1154,51,533,66,155,194,105,40,42,32,133,103,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_293_BPA_6543_Chevron_744,0,0,0,0,0,0,0,0,0,0,0,0,15,324,0,497,578,278,392,5,560,105,435,105,501,862,527,76,87,146,577,367,105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_89_BPA_4819_Chevron_172,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,113,100,140,54,2,124,98,607,169,131,506,210,143,183,118,450,229,92,0,405,250,201,54,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_40_BPA_10160_Chevron_353,0,0,0,0,0,0,0,0,0,0,0,0,9,49,0,344,589,402,229,3,391,364,1343,476,878,1186,677,492,323,279,984,964,176,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_226_BPA_1031_Chevron_70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,4,75,161,157,193,127,20,0,84,32,75,31,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_482_BPA_1508_Chevron_116,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,66,246,57,35,0,125,53,147,50,187,288,155,1,28,7,36,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_395_BPA_18_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_111_BPA_745_Chevron_8,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,179,186,74,82,2,207,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_162_BPA_3326_Chevron_883,0,0,0,0,0,0,9,14,12,17,12,3,12,156,0,470,508,287,339,8,695,23,121,12,9,375,152,2,20,44,14,4,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_551_BPA_1105_Chevron_0,129,200,93,509,42,84,1,28,0,11,4,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_533_BPA_10_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
